Referência;Cor;Tamanho;Coleção;Marcas;Estoque
CSI250587 - CALÇA DE ALFAIATARIA COM FAIXA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;2
CSI250587 - CALÇA DE ALFAIATARIA COM FAIXA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;4
CSI250586 - JAQUETA COM ZÍPER;13-0922 - BEGE (Straw TC);G;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;2
CSI250586 - JAQUETA COM ZÍPER;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;1
CSI250585 - SAIA MIDI COM PREGA;13-0922 - BEGE (Straw TC);PP;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;3
CSI250585 - SAIA MIDI COM PREGA;13-0922 - BEGE (Straw TC);P;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;3
CSI250585 - SAIA MIDI COM PREGA;13-0922 - BEGE (Straw TC);M;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;1
CSI250585 - SAIA MIDI COM PREGA;13-0922 - BEGE (Straw TC);G;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;2
CSI250582 - CALÇA ALFAIATARIA COM DETALHE METAL BOLSO;13-0907 - BEGE(Sandshell TC);PP;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;1
CSI250581 - SAIA MIDI COM PREGAS;CC0066-E - SI25R001 ONÇA PRINT;PP;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;1
CSI250581 - SAIA MIDI COM PREGAS;CC0066-E - SI25R001 ONÇA PRINT;P;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;3
CSI250580 - BLUSA MANGA LONGA COM BOTÕES;CC0066-E - SI25R001 ONÇA PRINT;PP;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;1
CSI250580 - BLUSA MANGA LONGA COM BOTÕES;CC0066-E - SI25R001 ONÇA PRINT;P;CARLOTA COSTA INVERNO 2025;FR SIMONE GOMES;2
CSI240216 - COORDENADO CAMISA E CALÇA;19-3632 - AZUL (Petunia TC;M;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240167 - MACACAO ACETINADO;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240166 - BLUSA AMARRAÇÃO COM MANGAS LONGAS;11-0602 - BRANCO (off white);GG;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240164 - CASACO LONGO COM AMARRAÇÃO;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240158 - SAIA EVASÊ;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;2
CSI240158 - SAIA EVASÊ;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;2
CSI240148 - BLAZER ALONGADO COM BOTOES ;15-1142 - AMARELO (Honey Gold TC);M;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240146 - BLUSA COM ACESSÓRIO ;19-3632 - AZUL (Petunia TC;P;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240135 - BLUSA COM GOLA;SI24R004 - SI24R004 VÉSPER - 64;M;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240101 - BLUSA MANGAS LONGAS COM PREGAS ;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240031 - CAMISA COM BABADOS;15-1308 - NUDE (Doeskin TC);G;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240027 - SAIA MIDI COM CINTO;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSI240014 - CALÇA ALFAIATARIA ;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2024 RITMI;FR SIMONE GOMES;1
CSB240194 - CALÇA PANTALONA FUIDA;18-1662 - VERMELHO (Flame Scarlet TC);P;CARLOTA COSTA ALTO VERÃO 2024;FR SIMONE GOMES;9
CSB240194 - CALÇA PANTALONA FUIDA;18-1662 - VERMELHO (Flame Scarlet TC);M;CARLOTA COSTA ALTO VERÃO 2024;FR SIMONE GOMES;10
CSB240191 - BODY COM TORCIDO;18-3339 - ROXO (Bright Red Violet TC);P;CARLOTA COSTA ALTO VERÃO 2024;FR SIMONE GOMES;7
CSAV261814 - CHINELO SIMONE GOMES;1 - PADRAO;39/40;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261814 - CHINELO SIMONE GOMES;1 - PADRAO;37/38;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;16
CSAV261814 - CHINELO SIMONE GOMES;1 - PADRAO;35/36;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;22
CSAV261814 - CHINELO SIMONE GOMES;1 - PADRAO;33/34;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261593 - VESTIDO BABADOS;11-0202 - BEGE  (Baby`s Breath);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261593 - VESTIDO BABADOS;11-0202 - BEGE  (Baby`s Breath);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261593 - VESTIDO BABADOS;19-1241 - MARROM (Tortoise Shell TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;7
CSAV261593 - VESTIDO BABADOS;19-1241 - MARROM (Tortoise Shell TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;7
CSAV261593 - VESTIDO BABADOS;19-4052 - AZUL (Classic Blue TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261593 - VESTIDO BABADOS;19-1761 - VERMELHO  (Tango Red TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261593 - VESTIDO BABADOS;19-1761 - VERMELHO  (Tango Red TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261592 - VESTIDO COLUNA;19-6050 - VERDE (Eden);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261592 - VESTIDO COLUNA;19-6050 - VERDE (Eden);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261592 - VESTIDO COLUNA;18-1763 - VERMELHO (High Risk Red TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261592 - VESTIDO COLUNA;18-1763 - VERMELHO (High Risk Red TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261592 - VESTIDO COLUNA;18-1763 - VERMELHO (High Risk Red TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261592 - VESTIDO COLUNA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261592 - VESTIDO COLUNA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261591 - VESTIDO LONGO RECORTES;18-1763 - VERMELHO (High Risk Red TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;19-4057 - AZUL (True Blue TC;PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;19-4057 - AZUL (True Blue TC;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;19-4057 - AZUL (True Blue TC;G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;19-4057 - AZUL (True Blue TC;GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;17-1143 - MARROM (Hazel TC);PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;17-1143 - MARROM (Hazel TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;17-1143 - MARROM (Hazel TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;11-0602 - BRANCO (off white);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;11-0602 - BRANCO (off white);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;5
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;11-0602 - BRANCO (off white);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261589 - VESTIDO MIDI FLÚIDO COM METAL;11-0602 - BRANCO (off white);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261587.C - COORDENADO REGATA E CALÇA;19-3923 - AZUL MARINHO (Navy Blazer);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261587.2 - CALÇA WIDE DE MALHA;16-1235 - NUDE (Sandstorm TC;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261587.2 - CALÇA WIDE DE MALHA;16-1235 - NUDE (Sandstorm TC;M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261587.1 - REGATA DECOTE V COM CINTO;16-1235 - NUDE (Sandstorm TC;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261587.1 - REGATA DECOTE V COM CINTO;16-1235 - NUDE (Sandstorm TC;M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261585.C - COORDENADO REGATA E SAIA;16-1235 - NUDE (Sandstorm TC;PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261585.C - COORDENADO REGATA E SAIA;16-1235 - NUDE (Sandstorm TC;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;11
CSAV261585.C - COORDENADO REGATA E SAIA;16-1235 - NUDE (Sandstorm TC;M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261585.C - COORDENADO REGATA E SAIA;16-1235 - NUDE (Sandstorm TC;G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;5
CSAV261585.C - COORDENADO REGATA E SAIA;16-1235 - NUDE (Sandstorm TC;GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261585.C - COORDENADO REGATA E SAIA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261585.C - COORDENADO REGATA E SAIA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261585.C - COORDENADO REGATA E SAIA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261585.2 - SAIA MIDI TEXTURA;16-1235 - NUDE (Sandstorm TC;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261585.2 - SAIA MIDI TEXTURA;16-1235 - NUDE (Sandstorm TC;M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;5
CSAV261585.2 - SAIA MIDI TEXTURA;16-1235 - NUDE (Sandstorm TC;G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261585.1 - BLUSA ALONGADA COM FAIXA;16-1235 - NUDE (Sandstorm TC;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;10
CSAV261585.1 - BLUSA ALONGADA COM FAIXA;16-1235 - NUDE (Sandstorm TC;M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;7
CSAV261583 - VESTIDO MIDI COM CINTO;16-1235 - NUDE (Sandstorm TC;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;7
CSAV261583 - VESTIDO MIDI COM CINTO;16-1235 - NUDE (Sandstorm TC;M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;12
CSAV261583 - VESTIDO MIDI COM CINTO;16-1235 - NUDE (Sandstorm TC;G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.C - COORDENADO BLUSA E CALÇA;15-1316 - NUDE (Maple Sugar TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.C - COORDENADO BLUSA E CALÇA;15-1316 - NUDE (Maple Sugar TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.C - COORDENADO BLUSA E CALÇA;11-4300 - BRANCO (Marshmallow TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.C - COORDENADO BLUSA E CALÇA;11-4300 - BRANCO (Marshmallow TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261581.C - COORDENADO BLUSA E CALÇA;19-4052 - AZUL (Classic Blue TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.C - COORDENADO BLUSA E CALÇA;19-4052 - AZUL (Classic Blue TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.2 - CALÇA WIDE COM RECORTES;15-1316 - NUDE (Maple Sugar TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261581.2 - CALÇA WIDE COM RECORTES;15-1316 - NUDE (Maple Sugar TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261581.2 - CALÇA WIDE COM RECORTES;15-1316 - NUDE (Maple Sugar TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.2 - CALÇA WIDE COM RECORTES;11-4300 - BRANCO (Marshmallow TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261581.2 - CALÇA WIDE COM RECORTES;18-0328 - VERDE (Cedar Green TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.2 - CALÇA WIDE COM RECORTES;18-0328 - VERDE (Cedar Green TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.1 - BLUSA BÁSICA LISA;15-1316 - NUDE (Maple Sugar TC);PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.1 - BLUSA BÁSICA LISA;15-1316 - NUDE (Maple Sugar TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261581.1 - BLUSA BÁSICA LISA;15-1316 - NUDE (Maple Sugar TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.1 - BLUSA BÁSICA LISA;18-0328 - VERDE (Cedar Green TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261581.1 - BLUSA BÁSICA LISA;19-4052 - AZUL (Classic Blue TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261580 - VESTIDO CAMISA COM FAIXA;19-1333 - MARROM (Sequoia TC;G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261580 - VESTIDO CAMISA COM FAIXA;18-1657 - VERMELHO (VERMELHO SALSA;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261580 - VESTIDO CAMISA COM FAIXA;18-1657 - VERMELHO (VERMELHO SALSA;G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261580 - VESTIDO CAMISA COM FAIXA;19-3923 - AZUL MARINHO (Navy Blazer);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261580 - VESTIDO CAMISA COM FAIXA;19-3923 - AZUL MARINHO (Navy Blazer);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261580 - VESTIDO CAMISA COM FAIXA;19-3923 - AZUL MARINHO (Navy Blazer);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261580 - VESTIDO CAMISA COM FAIXA;18-6330 - VERDE (Juniper TC);PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261580 - VESTIDO CAMISA COM FAIXA;18-6330 - VERDE (Juniper TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261580 - VESTIDO CAMISA COM FAIXA;18-6330 - VERDE (Juniper TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261577.C - COORDENADO REGATA E CALÇA;11-0602 - BRANCO (off white);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261577.C - COORDENADO REGATA E CALÇA;11-0602 - BRANCO (off white);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;11
CSAV261577.C - COORDENADO REGATA E CALÇA;11-0602 - BRANCO (off white);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;13
CSAV261577.C - COORDENADO REGATA E CALÇA;11-0602 - BRANCO (off white);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;5
CSAV261577.C - COORDENADO REGATA E CALÇA;18-1664 - VERMELHO  (Fiery Red TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.C - COORDENADO REGATA E CALÇA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261577.C - COORDENADO REGATA E CALÇA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261577.C - COORDENADO REGATA E CALÇA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.2 - CALÇA WIDE COM PESPONTOS;11-0602 - BRANCO (off white);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.2 - CALÇA WIDE COM PESPONTOS;11-0602 - BRANCO (off white);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261577.2 - CALÇA WIDE COM PESPONTOS;11-0602 - BRANCO (off white);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261577.2 - CALÇA WIDE COM PESPONTOS;11-0602 - BRANCO (off white);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.2 - CALÇA WIDE COM PESPONTOS;18-1664 - VERMELHO  (Fiery Red TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.2 - CALÇA WIDE COM PESPONTOS;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.2 - CALÇA WIDE COM PESPONTOS;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.1 - REGATA COM DETALHE PESPONTOS;11-0602 - BRANCO (off white);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261577.1 - REGATA COM DETALHE PESPONTOS;11-0602 - BRANCO (off white);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.1 - REGATA COM DETALHE PESPONTOS;11-0602 - BRANCO (off white);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261577.1 - REGATA COM DETALHE PESPONTOS;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261577.1 - REGATA COM DETALHE PESPONTOS;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.C - COORDENADO BLUSA E CALÇA;11-0602 - BRANCO (off white);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261575.C - COORDENADO BLUSA E CALÇA;14-4210 - AZUL (Celestial Blue TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.C - COORDENADO BLUSA E CALÇA;14-4210 - AZUL (Celestial Blue TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.C - COORDENADO BLUSA E CALÇA;18-1664 - VERMELHO  (Fiery Red TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.2 - CALÇA COM CINTO;11-0602 - BRANCO (off white);PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261575.2 - CALÇA COM CINTO;11-0602 - BRANCO (off white);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261575.2 - CALÇA COM CINTO;11-0602 - BRANCO (off white);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;7
CSAV261575.2 - CALÇA COM CINTO;11-0602 - BRANCO (off white);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261575.2 - CALÇA COM CINTO;14-4210 - AZUL (Celestial Blue TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261575.2 - CALÇA COM CINTO;14-4210 - AZUL (Celestial Blue TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.2 - CALÇA COM CINTO;18-1664 - VERMELHO  (Fiery Red TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261575.2 - CALÇA COM CINTO;18-1664 - VERMELHO  (Fiery Red TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.1 - BLUSA BÁSICA COM BOLSO;11-0602 - BRANCO (off white);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.1 - BLUSA BÁSICA COM BOLSO;11-0602 - BRANCO (off white);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.1 - BLUSA BÁSICA COM BOLSO;11-0602 - BRANCO (off white);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261575.1 - BLUSA BÁSICA COM BOLSO;14-4210 - AZUL (Celestial Blue TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261571 - VESTIDO COM FRANZIDOS;17-4029 - AZUL (QUIET HARBOR;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261571 - VESTIDO COM FRANZIDOS;17-4029 - AZUL (QUIET HARBOR;M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;5
CSAV261571 - VESTIDO COM FRANZIDOS;11-0602 - BRANCO (off white);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261571 - VESTIDO COM FRANZIDOS;12-1005 - BEGE (Novelle Peach TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261571 - VESTIDO COM FRANZIDOS;12-1005 - BEGE (Novelle Peach TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261571 - VESTIDO COM FRANZIDOS;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261571 - VESTIDO COM FRANZIDOS;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261571 - VESTIDO COM FRANZIDOS;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261570.2 - SAIA MIDI COM CINTO;14-6008 - VERDE (Subtle Green TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261570.2 - SAIA MIDI COM CINTO;14-6008 - VERDE (Subtle Green TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;6
CSAV261570.1 - REGATA LISA COM COSTAS DEGAGÊ;14-6008 - VERDE (Subtle Green TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261570.1 - REGATA LISA COM COSTAS DEGAGÊ;14-6008 - VERDE (Subtle Green TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261569 - BLUSA REGATA COM AMARRAÇÃO;11-0601 - BRANCO (Bright White TC);PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261569 - BLUSA REGATA COM AMARRAÇÃO;11-0601 - BRANCO (Bright White TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;2
CSAV261569 - BLUSA REGATA COM AMARRAÇÃO;11-0601 - BRANCO (Bright White TC);GG;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261568 - VESTIDO FLUÍDO COM DETALHE EM RECORTES ;17-4029 - AZUL (QUIET HARBOR;P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;3
CSAV261568 - VESTIDO FLUÍDO COM DETALHE EM RECORTES ;17-4029 - AZUL (QUIET HARBOR;M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261568 - VESTIDO FLUÍDO COM DETALHE EM RECORTES ;17-4029 - AZUL (QUIET HARBOR;G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261568 - VESTIDO FLUÍDO COM DETALHE EM RECORTES ;18-1763 - VERMELHO (High Risk Red TC);PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261568 - VESTIDO FLUÍDO COM DETALHE EM RECORTES ;18-1763 - VERMELHO (High Risk Red TC);P;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261568 - VESTIDO FLUÍDO COM DETALHE EM RECORTES ;18-1763 - VERMELHO (High Risk Red TC);M;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;4
CSAV261568 - VESTIDO FLUÍDO COM DETALHE EM RECORTES ;18-1763 - VERMELHO (High Risk Red TC);G;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
CSAV261568 - VESTIDO FLUÍDO COM DETALHE EM RECORTES ;18-0930 - MARROM (Coffee Liqueúr TC);PP;CARLOTA COSTA ALTO VERÃO 2026;FR SIMONE GOMES;1
